Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
2873823627,"Nov 18, 2019, 12:45:01 PM",Rundt steinshøgda,Run,"",3138,6.31,186.0,21,false,,Salomon S-Lab 2 terrengsko slab ,activities/3050215025.fit.gz,69.0,,3138.0,2823.0,6309.7001953125,3.9000000953674316,2.235104560852051,214.0,233.0,153.8000030517578,270.0,47.79999923706055,-0.07290362566709518,,,108.0,75.66287994384766,186.0,159.0,,,509.0,,24.0,21.0,,,,,,,,,,,0.0,,0.0,,,7737.2001953125,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,,4405.60009765625,,,,,,,,,,,,""
2880780391,"Nov 21, 2019, 10:58:43 AM",Lunch Run,Run,,5002,12.22,203.0,73,false,,Salomon S-Lab 2 terrengsko slab ,activities/3058649684.fit.gz,69.0,,5002.0,4939.0,12220.7998046875,4.400000095367432,2.4743471145629883,461.0,454.0,84.19999694824219,288.79998779296875,43.900001525878906,0.0032731080427765846,,,98.0,79.34931182861328,203.0,171.06236267089844,,,959.0,,18.0,73.0,,,,,,,,,,,,,0.0,,,14337.7001953125,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,,8527.0,,,,,,,,,,,,""
2884692233,"Nov 23, 2019, 9:05:17 AM",Morning Run,Run,"",2443,6.30,183.0,11,false,,Saucony kinvara 10 mengdesko,activities/3063816379.fit.gz,69.0,,2443.0,2359.0,6308.2001953125,3.9000000953674316,2.6740992069244385,116.0,117.0,68.5999984741211,167.1999969482422,31.700000762939453,-0.06658000499010086,,,88.0,80.25043487548828,183.0,150.0,,,408.0,,17.0,11.0,,,,,,,,,,,0.0,,0.0,,,6691.39990234375,,,,,,,,,,,,,,,,4827757.0,,,,,,,,,,,,2105.89990234375,,,,,,,,,,,,""
2906111745,"Dec 2, 2019, 11:28:20 AM",Vogntur + flatt batteri,Run,"",3953,9.21,190.0,43,false,,Salomon S-Lab 2 terrengsko slab ,activities/3090348949.fit.gz,69.0,,3953.0,3641.0,9209.7001953125,5.599999904632568,2.529442548751831,224.0,225.0,128.60000610351562,275.20001220703125,26.700000762939453,0.34528812766075134,,,102.0,80.99492645263672,190.0,167.0,,,688.0,,12.0,43.0,,,,,,,,,,,0.0,,0.0,,,9952.0,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,,7155.7001953125,,,,,,,,,,,,""
2912936165,"Dec 5, 2019, 12:30:10 PM",Nesten til Tjæregrashøgda,Run,skulle hatt med truger...,6638,15.33,199.0,116,false,,Salomon S-Lab 2 terrengsko slab ,activities/3098428032.fit.gz,69.0,,6638.0,6361.0,15338.2001953125,4.900000095367432,2.411287546157837,463.0,447.0,125.80000305175781,443.20001220703125,46.0,0.10301078110933304,,,89.0,78.53617858886719,199.0,173.9737091064453,,,1271.0,,16.0,116.0,,,,,,8.0,,,,,0.0,273.0,0.0,,,17388.19921875,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,,10781.900390625,,,,,,,,,,,,""
2948959648,"Dec 22, 2019, 10:58:42 AM",Lunch Run,Run,,5043,13.91,182.0,33,false,,Salomon S-Lab 2 terrengsko slab ,activities/3140258735.fit.gz,69.0,,5043.0,4974.0,13911.2001953125,4.400000095367432,2.796783208847046,240.0,246.0,97.0,206.60000610351562,48.0,-0.040255334228277206,,,89.0,80.81044006347656,182.0,158.0,,,861.0,,18.0,33.0,,,,,,,,,,,,,0.0,,1.0,14529.400390625,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,,3798.699951171875,,,,,,,,,,,,""
2952931386,"Dec 24, 2019, 8:36:53 AM",Morning Run,Run,,5960,14.39,183.0,25,false,,Salomon S-Lab 2 terrengsko slab ,activities/3144839143.fit.gz,69.0,,5960.0,5742.0,14393.0,4.199999809265137,2.50600004196167,328.0,335.0,84.80000305175781,172.0,41.599998474121094,-0.020843464881181717,,,86.0,79.30857849121094,183.0,148.0,,,870.0,,18.0,25.0,,,,,,,,,,,,,0.0,,1.0,15487.400390625,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,,7881.7998046875,,,,,,,,,,,,""
2956863490,"Dec 26, 2019, 8:42:54 AM",Morning Run,Run,"",4311,8.76,192.0,46,false,,Salomon S-Lab 2 terrengsko slab ,activities/3149426600.fit.gz,69.0,,4311.0,3956.0,8759.7998046875,5.5,2.2143073081970215,370.0,392.0,138.1999969482422,355.20001220703125,47.900001525878906,-0.11415785551071167,,,95.0,77.0076675415039,192.0,163.61007690429688,,,712.0,,22.0,46.0,,,,,,,,,,,0.0,,0.0,,1.0,10714.7998046875,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,,2402.199951171875,,,,,,,,,,,,media/1ba54c92-03a7-40f3-8fdf-c451f9911e84.jpg
2972665405,"Jan 1, 2020, 11:42:24 AM",Lunch Run,Run,,3408,7.79,190.0,29,false,,Salomon S-Lab 2 terrengsko slab ,activities/3167491446.fit.gz,69.0,,3408.0,3371.0,7793.2998046875,4.199999809265137,2.31186580657959,264.0,275.0,167.8000030517578,354.0,49.0,-0.09238705039024353,,,112.0,77.6368179321289,190.0,161.0,,,597.0,,24.0,29.0,,,,,,,,,,,,,0.0,,1.0,9163.7001953125,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,,1323.199951171875,,,,,,,,,,,,""
2975484302,"Jan 2, 2020, 12:27:29 PM",Afternoon Run,Run,,2545,7.24,193.0,17,false,,Salomon S-Lab 2 terrengsko slab ,activities/3170677733.fit.gz,69.0,,2545.0,2510.0,7242.2998046875,4.800000190734863,2.884999990463257,166.0,160.0,99.19999694824219,193.8000030517578,40.0,0.05799262598156929,,,88.0,82.22984313964844,193.0,159.0,,,468.0,,22.0,17.0,,,,,,,,,,,,,0.0,,1.0,7769.5,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,,2360.300048828125,,,,,,,,,,,,""
2980295882,"Jan 4, 2020, 8:38:40 AM",Morning Run,Run,"",4737,10.91,195.0,76,false,,Salomon S-Lab 2 terrengsko slab ,activities/3176119860.fit.gz,69.0,,4737.0,4528.0,10913.900390625,4.099999904632568,2.4100000858306885,274.0,303.0,90.5999984741211,307.20001220703125,38.79999923706055,-0.24739094078540802,,,89.0,78.01377868652344,195.0,172.0,,,917.0,,17.0,76.0,,,,,,,,,,,0.0,,0.0,,1.0,12065.0,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,,6603.60009765625,,,,,,,,,,,,""
2987064796,"Jan 6, 2020, 12:09:02 PM",Kort tur med vogn 👏,Run,"",2827,7.05,185.0,26,false,,Salomon S-Lab 2 terrengsko slab ,activities/3183748195.fit.gz,69.0,,2827.0,2731.0,7055.89990234375,4.300000190734863,2.5840001106262207,160.0,165.0,87.5999984741211,218.1999969482422,24.0,-0.02267605811357498,,,103.0,80.30026245117188,185.0,162.0,,,507.0,,18.0,26.0,,,,,,,,,,,0.0,,0.0,,1.0,7437.7001953125,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,,1368.4000244140625,,,,,,,,,,,,""
2995772402,"Jan 9, 2020, 12:36:15 PM",Måtte snu for å Finne igjen smokken,Run,"",3685,9.18,198.0,20,false,,Salomon S-Lab 2 terrengsko slab ,activities/3193601835.fit.gz,69.0,,3685.0,3477.0,9188.5,4.400000095367432,2.6419999599456787,133.0,129.0,85.0,170.39999389648438,26.700000762939453,0.034826140850782394,,,104.0,79.82878112792969,198.0,154.0,,,591.0,,14.0,20.0,,,,,,,,,,,0.0,,0.0,,1.0,9591.0,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,,3775.300048828125,,,,,,,,,,,,""
3003687454,"Jan 12, 2020, 8:19:34 AM",Morning Run,Run,"",5083,15.17,190.0,74,false,,Saucony kinvara 10 mengdesko,activities/3202478492.fit.gz,69.0,,5083.0,5060.0,15177.900390625,5.400000095367432,2.999000072479248,287.0,308.0,41.400001525878906,215.60000610351562,25.799999237060547,-0.11464036256074905,,,87.0,82.16680145263672,190.0,170.0,,,1005.0,,17.0,74.0,,,,,,7.0,,,,,0.0,161.0,0.0,,1.0,15813.2001953125,,,,,,,,,,,,,,,,4827757.0,,,,,,,,,,,,974.5,,,,,,,,,,,,""
3016244596,"Jan 16, 2020, 12:50:44 PM",Afternoon Run,Run,,2232,5.42,170.0,8,false,,Salomon S-Lab 2 terrengsko slab ,activities/3216498848.fit.gz,69.0,,2232.0,2153.0,5422.5,3.5,2.5179998874664307,61.0,80.0,105.80000305175781,138.0,28.200000762939453,-0.19179345667362213,,,84.0,79.93041229248047,170.0,149.0,,,358.0,,17.0,8.0,,,,,,,,,,,,,0.0,,1.0,5571.7998046875,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,,156.10000610351562,,,,,,,,,,,,""
3036792798,"Jan 23, 2020, 4:44:23 PM",Afternoon Run,Run,"",2339,6.89,186.0,17,false,,Saucony kinvara 10 mengdesko,activities/3239469649.fit.gz,69.0,,2339.0,2286.0,6896.2001953125,4.900000095367432,3.0167105197906494,93.0,92.0,154.0,182.0,14.600000381469727,-0.020301034674048424,,,92.0,81.62877655029297,186.0,159.0,,,415.0,,16.0,17.0,,,,,,,,,,,0.0,,0.0,,1.0,7103.7001953125,,,,,,,,,,,,,,,,4827757.0,,,,,,,,,,,,178.0,,,,,,,,,,,,""
3041925770,"Jan 25, 2020, 1:26:41 PM",Afternoon Run,Run,"",2912,7.91,181.0,14,false,,Saucony kinvara 10 mengdesko,activities/3245192485.fit.gz,69.0,,2912.0,2793.0,7916.2001953125,4.0,2.8340001106262207,144.0,148.0,98.5999984741211,196.60000610351562,46.0,-0.13895556330680847,,,86.0,80.48385620117188,181.0,155.0,,,499.0,,17.0,14.0,,,,,,,,,,,0.0,,0.0,,1.0,8314.5,,,,,,,,,,,,,,,,4827757.0,,,,,,,,,,,,1980.0999755859375,,,,,,,,,,,,""
3061185668,"Feb 1, 2020, 8:35:24 AM",Morning Run,Run,,4263,9.76,191.0,41,false,,Salomon S-Lab 2 terrengsko slab ,activities/3266985018.fit.gz,69.0,,4263.0,4089.0,9764.7998046875,4.199999809265137,2.388000011444092,310.0,299.0,31.600000381469727,252.39999389648438,40.400001525878906,-0.030722595751285553,,,92.0,77.5403060913086,191.0,165.0,,,780.0,,21.0,41.0,,,,,,,,,,,,,0.0,,1.0,11020.7001953125,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,,2435.60009765625,,,,,,,,,,,,""
3081219558,"Feb 8, 2020, 7:34:06 AM",Morning Ride,Ride,,1739,10.77,176.0,9,false,,Nye CXen,activities/3289329490.fit.gz,69.0,12.0,1739.0,1739.0,10772.7001953125,12.600000381469727,6.192999839782715,107.0,246.0,11.0,177.39999389648438,15.199999809265137,-1.292155146598816,,,,,176.0,145.0,,123.44367218017578,292.0,,21.0,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
3083432984,"Feb 8, 2020, 2:30:55 PM",Afternoon Ride,Ride,,2408,10.77,177.0,12,false,,Nye CXen,activities/3291742457.fit.gz,69.0,12.0,2408.0,2365.0,10771.2998046875,10.800000190734863,4.4720001220703125,250.0,113.0,97.0,263.20001220703125,21.700000762939453,1.2644712924957275,,,,,177.0,144.0,,150.09133911132812,400.0,,16.0,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,240.8000030517578,,,,,,,,,,,,""
3084711742,"Feb 9, 2020, 7:32:12 AM",Morning Ride,Ride,,2002,11.01,175.0,8,false,,Nye CXen,activities/3293203625.fit.gz,69.0,12.0,2002.0,1964.0,11010.5,12.399999618530273,5.497000217437744,125.0,252.0,24.799999237060547,185.1999969482422,22.200000762939453,-1.1661596298217773,,,,,175.0,141.0,,127.00874328613281,318.0,,16.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
3086046362,"Feb 9, 2020, 2:30:40 PM",Afternoon Ride,Ride,,2297,10.77,180.0,20,false,,Nye CXen,activities/3294655808.fit.gz,69.0,12.0,2297.0,2297.0,10769.2001953125,11.5,4.688000202178955,266.0,111.0,96.4000015258789,283.20001220703125,26.700000762939453,1.4504326581954956,,,,,180.0,159.0,,167.04229736328125,445.0,,18.0,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,251.5,,,,,,,,,,,,""
3089790705,"Feb 11, 2020, 6:02:13 AM",Morning Ride,Ride,,1826,10.98,176.0,6,false,,Nye CXen,activities/3298878716.fit.gz,69.0,12.0,1826.0,1739.0,10985.400390625,14.0,6.252999782562256,119.0,281.0,-14.0,161.60000610351562,25.0,-1.4965317249298096,,,,,176.0,134.0,,140.68927001953125,252.0,,16.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
3090966202,"Feb 11, 2020, 4:00:41 PM",Afternoon Ride,Ride,,2173,10.90,156.0,5,false,,Nye CXen,activities/3300201760.fit.gz,69.0,12.0,2173.0,2173.0,10900.7001953125,10.800000190734863,5.017000198364258,250.0,116.0,97.5999984741211,261.3999938964844,15.899999618530273,1.2347830533981323,,,,,156.0,122.0,,168.44273376464844,253.0,,14.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,37.400001525878906,,,,,,,,,,,,""
3092788317,"Feb 12, 2020, 7:53:46 AM",Morning Ride,Ride,,1663,10.79,167.0,6,false,,Nye CXen,activities/3302201044.fit.gz,69.0,12.0,1663.0,1663.0,10792.7998046875,13.800000190734863,6.489999771118164,111.0,250.0,11.800000190734863,184.0,14.300000190734863,-1.293454885482788,,,,,167.0,140.0,,138.5417938232422,264.0,,18.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
3093624927,"Feb 12, 2020, 2:24:53 PM",Afternoon Ride,Ride,,2253,10.75,177.0,15,false,,Nye CXen,activities/3303142963.fit.gz,69.0,12.0,2253.0,2253.0,10757.400390625,10.899999618530273,4.77400016784668,236.0,106.0,97.4000015258789,258.20001220703125,18.200000762939453,1.2140480279922485,,,,,177.0,150.0,,155.226318359375,401.0,,18.0,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,187.1999969482422,,,,,,,,,,,,""
3095508236,"Feb 13, 2020, 6:25:33 AM",Morning Ride,Ride,,1767,10.94,176.0,7,false,,Nye CXen,activities/3305228866.fit.gz,69.0,12.0,1767.0,1688.0,10941.900390625,12.800000190734863,6.426000118255615,120.0,256.0,13.199999809265137,183.39999389648438,26.700000762939453,-1.2538955211639404,,,,,176.0,144.0,,143.5077667236328,288.0,,14.0,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
3096670168,"Feb 13, 2020, 4:20:04 PM",Afternoon Ride,Ride,,2178,10.78,184.0,17,false,,Nye CXen,activities/3306531928.fit.gz,69.0,12.0,2178.0,2178.0,10785.900390625,9.899999618530273,4.951000213623047,233.0,101.0,97.4000015258789,260.20001220703125,16.100000381469727,1.2219656705856323,,,,,184.0,155.0,,157.97518920898438,409.0,,24.0,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,27.200000762939453,,,,,,,,,,,,""
3098157021,"Feb 14, 2020, 6:15:54 AM",Morning Ride,Ride,,1689,10.81,154.0,4,false,,Nye CXen,activities/3308176775.fit.gz,69.0,12.0,1689.0,1674.0,10813.2998046875,14.0,6.4029998779296875,121.0,259.0,13.199999809265137,183.1999969482422,14.300000190734863,-1.2799053192138672,,,,,154.0,126.0,,148.1868133544922,208.0,,8.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
3099310921,"Feb 14, 2020, 4:02:37 PM",Afternoon Ride,Ride,,2101,10.73,178.0,8,false,,Nye CXen,activities/3309488795.fit.gz,69.0,12.0,2101.0,2101.0,10733.599609375,10.0,5.107999801635742,248.0,108.0,96.80000305175781,265.3999938964844,16.5,1.296862244606018,,,,,178.0,135.0,,170.34844970703125,300.0,,12.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,36.0,,,,,,,,,,,,""
3100607386,"Feb 15, 2020, 6:19:42 AM",Morning Ride,Ride,,2216,11.01,160.0,5,false,,Nye CXen,activities/3310966139.fit.gz,69.0,12.0,2216.0,1829.0,11011.5,12.899999618530273,4.968999862670898,120.0,257.0,12.0,181.1999969482422,13.600000381469727,-1.2368887662887573,,,,,160.0,126.0,,126.59505462646484,280.0,,18.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
3102381531,"Feb 15, 2020, 4:04:41 PM",Afternoon Ride,Ride,,2023,10.75,181.0,7,false,,Nye CXen,activities/3312925400.fit.gz,69.0,12.0,2023.0,2023.0,10750.2998046875,11.0,5.311999797821045,255.0,111.0,96.0,271.79998779296875,17.899999618530273,1.345078706741333,,,,,181.0,128.0,,183.43585205078125,260.0,,16.0,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,116.5999984741211,,,,,,,,,,,,""
3108079452,"Feb 17, 2020, 6:28:11 AM",Morning Ride,Ride,,2214,11.06,181.0,8,false,,Nye CXen,activities/3319358062.fit.gz,69.0,12.0,2214.0,1775.0,11065.2998046875,13.899999618530273,5.627999782562256,130.0,254.0,7.599999904632568,180.39999389648438,33.20000076293945,-1.1314650774002075,,,,,181.0,135.0,,140.6603546142578,283.0,,18.0,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
3108081120,"Feb 17, 2020, 4:21:11 PM",Afternoon Ride,Ride,,2163,10.72,179.0,11,false,,Nye CXen,activities/3319359804.fit.gz,69.0,12.0,2163.0,2163.0,10724.599609375,11.399999618530273,4.959000110626221,244.0,116.0,96.19999694824219,256.6000061035156,17.899999618530273,1.1953825950622559,,,,,179.0,144.0,,166.03883361816406,358.0,,17.0,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,25.200000762939453,,,,,,,,,,,,""
3109655613,"Feb 18, 2020, 5:55:44 AM",Morning Ride,Ride,,2186,10.96,174.0,6,false,,Nye CXen,activities/3321114478.fit.gz,69.0,12.0,2186.0,1901.0,10961.599609375,13.600000381469727,5.560999870300293,121.0,258.0,13.600000381469727,184.39999389648438,36.0,-1.251642107963562,,,,,174.0,129.0,,123.55252075195312,263.0,,17.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
3111014255,"Feb 18, 2020, 4:19:27 PM",Afternoon Ride,Ride,,2238,10.75,178.0,18,false,,Nye CXen,activities/3322642833.fit.gz,69.0,12.0,2238.0,2238.0,10751.2001953125,10.5,4.802000045776367,243.0,110.0,97.80000305175781,260.6000061035156,17.399999618530273,1.2314904928207397,,,,,178.0,156.0,,154.4333038330078,422.0,,18.0,18.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,166.60000610351562,,,,,,,,,,,,""
3115623159,"Feb 20, 2020, 6:51:27 AM",Morning Ride,Ride,,1680,10.77,168.0,7,false,,Nye CXen,activities/3327771247.fit.gz,69.0,12.0,1680.0,1642.0,10775.7998046875,12.199999809265137,6.414999961853027,117.0,252.0,94.0,263.0,15.600000381469727,-1.2490952014923096,,,,,168.0,143.0,,147.0183563232422,279.0,,14.0,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
3122623115,"Feb 22, 2020, 4:28:16 PM",Afternoon Ride,Ride,,2188,10.63,184.0,17,false,,Nye CXen,activities/3335550892.fit.gz,69.0,12.0,2188.0,2169.0,10632.5,10.600000381469727,4.859000205993652,252.0,122.0,168.0,330.20001220703125,15.5,1.2283093929290771,,,,,184.0,157.0,,163.537109375,418.0,,16.0,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,274.5,,,,,,,,,,,,""
3123896011,"Feb 23, 2020, 5:41:47 AM",Morning Ride,Ride,,1761,10.74,169.0,6,false,,Nye CXen,activities/3336986499.fit.gz,69.0,12.0,1761.0,1761.0,10740.5,11.600000381469727,6.098999977111816,109.0,246.0,153.8000030517578,321.3999938964844,12.899999618530273,-1.2680974006652832,,,,,169.0,137.0,,118.99942779541016,268.0,,21.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,""
3125706393,"Feb 23, 2020, 3:34:40 PM",Afternoon Ride,Ride,,2333,10.76,178.0,13,false,,Nye CXen,activities/3338965479.fit.gz,69.0,12.0,2333.0,2242.0,10764.7998046875,9.800000190734863,4.613999843597412,243.0,116.0,96.19999694824219,255.1999969482422,44.400001525878906,1.2057818174362183,,,,,178.0,149.0,,153.7796630859375,411.0,,18.0,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,3718715.0,,,,,,,,,,,,,41.29999923706055,,,,,,,,,,,,""
3130784490,"Feb 25, 2020, 1:01:58 PM",Afternoon Run,Walk,"",3274,6.00,140.0,8,false,,Saucony kinvara 10 mengdesko,activities/3344636361.fit.gz,69.0,,3274.0,3274.0,6005.7001953125,6.300000190734863,1.8343616724014282,83.4000015258789,78.0,28.600000381469727,72.0,19.100000381469727,-0.059943053871393204,,,79.0,57.92872619628906,140.0,120.71585845947266,,,353.0,,17.0,8.0,,,,,,,,,,,0.0,,0.0,,1.0,6197.5,,,,,,,,,,,,,,,,4827757.0,,,,,,,,,,,,,,,,,,,,,,,,""
3187724880,"Mar 16, 2020, 6:45:32 AM",Morning Run,Run,,2452,6.24,186.0,11,false,,Saucony kinvara 10 mengdesko,activities/3407836056.fit.gz,69.0,,2452.0,2355.0,6246.5,4.199999809265137,2.6519999504089355,109.0,123.0,62.400001525878906,167.39999389648438,45.29999923706055,-0.17609861493110657,,,102.0,79.16960906982422,186.0,149.0,,,402.0,,21.0,11.0,,,,,,,,,,,,,0.0,,1.0,6611.2998046875,,,,,,,,,,,,,,,,4827757.0,,,,,,,,,,,,2508.89990234375,,,,,,,,,,,,""
3194206487,"Mar 18, 2020, 2:15:44 PM",Afternoon Hike,Hike,"",388,0.47,,,false,,Saucony kinvara 10 mengdesko,activities/3194206487.gpx,69.0,,388.0,388.0,478.6000061035156,2.299999952316284,1.233505129814148,3.8333332538604736,18.133329391479492,159.89999389648438,178.0,19.100000381469727,-2.9878814220428467,,,,,,,,,40.575191497802734,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,4827757.0,,,,,,,,,,,,,,,,,,,,,,,,""
3196843388,"Mar 19, 2020, 10:18:27 AM",Lunch Run,Run,,3756,9.38,189.0,42,false,,Saucony kinvara 10 mengdesko,activities/3417700430.fit.gz,69.0,,3756.0,3716.0,9385.599609375,4.0,2.5250000953674316,235.0,232.0,151.1999969482422,281.3999938964844,49.0,-0.027702011168003082,,,86.0,78.35476684570312,189.0,167.0,,,713.0,,21.0,42.0,,,,,,,,,,,,,0.0,,1.0,10193.2001953125,,,,,,,,,,,,,,,,4827757.0,,,,,,,,,,,,6545.2001953125,,,,,,,,,,,,""
3202697770,"Mar 21, 2020, 9:11:55 AM",Skriverberget 💪,Run,"",5465,12.52,188.0,54,false,,Saucony kinvara 10 mengdesko,activities/3423976995.fit.gz,69.0,,5465.0,5300.0,12519.900390625,3.9000000953674316,2.361999988555908,361.0,407.0,144.60000610351562,315.79998779296875,45.5,-0.07188555598258972,,,121.0,76.17526245117188,188.0,165.0,,,967.0,,19.0,54.0,,,,,,,,,,,0.0,,0.0,,1.0,14047.2998046875,,,,,,,,,,,,,,,,4827757.0,,,,,,,,,,,,10615.099609375,,,,,,,,,,,,""
3212403640,"Mar 24, 2020, 9:52:37 AM",1500m tempo + bakkedrag 😵,Run,"",3214,9.27,193.0,42,false,,Saucony kinvara 10 mengdesko,activities/3434357207.fit.gz,69.0,,3214.0,3075.0,9273.400390625,4.800000190734863,3.0160000324249268,228.0,231.0,102.4000015258789,216.0,49.5,-0.0021567062940448523,,,91.0,82.59895324707031,193.0,169.0,,,598.0,,16.0,42.0,,,,,,,,,,,0.0,,0.0,,1.0,10050.7998046875,,,,,,,,,,,,,,,,4827757.0,,,,,,,,,,,,4556.60009765625,,,,,,,,,,,,""
3219435358,"Mar 26, 2020, 9:54:06 AM",Morning Run,Run,,2659,6.72,176.0,10,false,,Saucony kinvara 10 mengdesko,activities/3441824385.fit.gz,69.0,,2659.0,2642.0,6725.10009765625,3.5999999046325684,2.5450000762939453,131.0,135.0,82.19999694824219,180.8000030517578,47.400001525878906,-0.06840047240257263,,,82.0,78.00873565673828,176.0,144.0,,,413.0,,20.0,10.0,,,,,,,,,,,,,0.0,,1.0,7143.7001953125,,,,,,,,,,,,,,,,4827757.0,,,,,,,,,,,,2486.0,,,,,,,,,,,,""
3226546398,"Mar 28, 2020, 8:47:46 AM",Langtur på sti i Lommedalen 😁,Run,"",6486,14.87,190.0,106,false,,Salomon S-Lab 2 terrengsko slab ,activities/3449384936.fit.gz,69.0,,6486.0,6471.0,14874.099609375,4.199999809265137,2.2985782623291016,578.0,584.0,91.4000015258789,291.6000061035156,43.5,-0.024203145876526833,,,106.0,76.57778930664062,190.0,172.0,,,1257.0,,19.0,106.0,,,,,,,,,,,0.0,,0.0,,1.0,17844.0,,,,,,,,,,,,,,,,4827744.0,,,,,,,,,,,,12384.7998046875,,,,,,,,,,,,""
